Date,Source,Site ID,POC,Daily.Max.8.hour.CO.Concentration,UNITS,DAILY_AQI_VALUE,Site.Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
8/24/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
8/25/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
8/26/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
8/27/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
8/28/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
8/29/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
8/30/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
8/31/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/1/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/2/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/3/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/4/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/5/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/6/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/7/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,21,88,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/9/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/10/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/11/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/12/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/13/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/14/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/15/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/16/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/17/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/18/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/19/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/20/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/21/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/24/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/25/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/26/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/27/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/28/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/29/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
9/30/2016,AQS,360290023,1,0.1,ppm,1,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/1/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/2/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/3/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/4/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/5/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/6/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/7/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/8/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/9/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/10/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/11/2016,AQS,360290023,1,0.5,ppm,6,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/12/2016,AQS,360290023,1,0.5,ppm,6,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/13/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/14/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/15/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/16/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/17/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/18/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/19/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/20/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/21/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/22/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/23/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/24/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/27/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/28/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/29/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/30/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/31/2016,AQS,360290023,1,0.5,ppm,6,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/1/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/2/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/3/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/4/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/5/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/6/2016,AQS,360290023,1,0.5,ppm,6,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/7/2016,AQS,360290023,1,0.7,ppm,8,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/8/2016,AQS,360290023,1,0.7,ppm,8,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/9/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/10/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/11/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/12/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/13/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/14/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/15/2016,AQS,360290023,1,0.8,ppm,9,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/16/2016,AQS,360290023,1,0.8,ppm,9,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/17/2016,AQS,360290023,1,0.5,ppm,6,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/18/2016,AQS,360290023,1,0.5,ppm,6,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/19/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/20/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/21/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/22/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/23/2016,AQS,360290023,1,0.7,ppm,8,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/24/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/25/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/26/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/27/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/28/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/29/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/30/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/1/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/2/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/3/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/4/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/5/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/6/2016,AQS,360290023,1,0.5,ppm,6,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/7/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/8/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/9/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,18,75,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/10/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/11/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/12/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/13/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/14/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/15/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/16/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/17/2016,AQS,360290023,1,0.6,ppm,7,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/18/2016,AQS,360290023,1,0.6,ppm,7,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/19/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/20/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/21/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/22/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/23/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/24/2016,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/25/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/26/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/27/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/28/2016,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/29/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/30/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/31/2016,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
1/1/2016,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,19,79,42101,Carbon monoxide,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
1/2/2016,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
1/3/2016,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
1/4/2016,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
