Date,Source,Site.ID,POC,Daily.Max.1.hour.SO2.Concentration,UNITS,DAILY_AQI_VALUE,Site.Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/2/2016,AQS,360291014,1,1.5,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/3/2016,AQS,360291014,1,2.9,ppb,3,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/4/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/5/2016,AQS,360291014,1,2.5,ppb,3,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/6/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/7/2016,AQS,360291014,1,1.6,ppb,1,BROOKSIDE TERRACE,22,92,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/8/2016,AQS,360291014,1,0.5,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/9/2016,AQS,360291014,1,0.8,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/10/2016,AQS,360291014,1,1,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/11/2016,AQS,360291014,1,0.6,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/12/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/13/2016,AQS,360291014,1,2.9,ppb,3,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/14/2016,AQS,360291014,1,1.5,ppb,1,BROOKSIDE TERRACE,21,88,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/15/2016,AQS,360291014,1,2.1,ppb,3,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/16/2016,AQS,360291014,1,0.6,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/17/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/18/2016,AQS,360291014,1,1.9,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/19/2016,AQS,360291014,1,1,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/20/2016,AQS,360291014,1,4.3,ppb,6,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/21/2016,AQS,360291014,1,1.6,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/22/2016,AQS,360291014,1,1.7,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/23/2016,AQS,360291014,1,2.5,ppb,3,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/24/2016,AQS,360291014,1,1.4,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/25/2016,AQS,360291014,1,0.2,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/26/2016,AQS,360291014,1,1.1,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/27/2016,AQS,360291014,1,2.3,ppb,3,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/28/2016,AQS,360291014,1,8,ppb,11,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/29/2016,AQS,360291014,1,1.3,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/30/2016,AQS,360291014,1,0.3,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
7/31/2016,AQS,360291014,1,0.3,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/1/2016,AQS,360291014,1,0.1,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/2/2016,AQS,360291014,1,0.5,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/3/2016,AQS,360291014,1,1,ppb,1,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/4/2016,AQS,360291014,1,2.4,ppb,3,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/5/2016,AQS,360291014,1,0.9,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/6/2016,AQS,360291014,1,1.1,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/7/2016,AQS,360291014,1,1.3,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/8/2016,AQS,360291014,1,1.3,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/9/2016,AQS,360291014,1,0.7,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/10/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/11/2016,AQS,360291014,1,0.4,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/12/2016,AQS,360291014,1,0.1,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/13/2016,AQS,360291014,1,0.3,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/14/2016,AQS,360291014,1,0.7,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/15/2016,AQS,360291014,1,0.8,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/16/2016,AQS,360291014,1,0.2,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/17/2016,AQS,360291014,1,3.4,ppb,4,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/18/2016,AQS,360291014,1,0.5,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/19/2016,AQS,360291014,1,0.6,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/20/2016,AQS,360291014,1,0.3,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/21/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/22/2016,AQS,360291014,1,1.5,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/23/2016,AQS,360291014,1,1.1,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/24/2016,AQS,360291014,1,1.8,ppb,1,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/25/2016,AQS,360291014,1,0.2,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/26/2016,AQS,360291014,1,1.1,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/27/2016,AQS,360291014,1,0.3,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/28/2016,AQS,360291014,1,0.7,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/29/2016,AQS,360291014,1,0.6,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/30/2016,AQS,360291014,1,1.1,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
8/31/2016,AQS,360291014,1,0.4,ppb,0,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/1/2016,AQS,360291014,1,0.3,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/2/2016,AQS,360291014,1,0.3,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/3/2016,AQS,360291014,1,0.4,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/4/2016,AQS,360291014,1,1.1,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/5/2016,AQS,360291014,1,1.8,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/6/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/7/2016,AQS,360291014,1,0.5,ppb,0,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/8/2016,AQS,360291014,1,0.1,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/9/2016,AQS,360291014,1,0.5,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/10/2016,AQS,360291014,1,0.3,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/11/2016,AQS,360291014,1,0.8,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/12/2016,AQS,360291014,1,0.8,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/13/2016,AQS,360291014,1,1.4,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/14/2016,AQS,360291014,1,0.4,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/15/2016,AQS,360291014,1,0.5,ppb,0,BROOKSIDE TERRACE,22,92,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/16/2016,AQS,360291014,1,0.9,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/17/2016,AQS,360291014,1,0.4,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/18/2016,AQS,360291014,1,0.5,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/19/2016,AQS,360291014,1,0.8,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/20/2016,AQS,360291014,1,1,ppb,1,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/21/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/22/2016,AQS,360291014,1,1.6,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/23/2016,AQS,360291014,1,0.3,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/24/2016,AQS,360291014,1,0.6,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/25/2016,AQS,360291014,1,0.6,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/26/2016,AQS,360291014,1,0.8,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/27/2016,AQS,360291014,1,1.7,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/28/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/29/2016,AQS,360291014,1,0.5,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
9/30/2016,AQS,360291014,1,0.5,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/1/2016,AQS,360291014,1,0.4,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/2/2016,AQS,360291014,1,0.4,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/3/2016,AQS,360291014,1,0.4,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/4/2016,AQS,360291014,1,0.5,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/5/2016,AQS,360291014,1,0.6,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/6/2016,AQS,360291014,1,1.3,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/7/2016,AQS,360291014,1,0.6,ppb,0,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/8/2016,AQS,360291014,1,0.8,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/9/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/10/2016,AQS,360291014,1,1,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/11/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/12/2016,AQS,360291014,1,1.6,ppb,1,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/13/2016,AQS,360291014,1,0.7,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/14/2016,AQS,360291014,1,1,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/15/2016,AQS,360291014,1,1.9,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/16/2016,AQS,360291014,1,1.4,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/17/2016,AQS,360291014,1,0.4,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/18/2016,AQS,360291014,1,0.5,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/19/2016,AQS,360291014,1,1.5,ppb,1,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/20/2016,AQS,360291014,1,0.7,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/21/2016,AQS,360291014,1,0.5,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/22/2016,AQS,360291014,1,0.8,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/23/2016,AQS,360291014,1,0.8,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/24/2016,AQS,360291014,1,0.8,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/25/2016,AQS,360291014,1,1.5,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/26/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/27/2016,AQS,360291014,1,1.1,ppb,1,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/28/2016,AQS,360291014,1,2.6,ppb,3,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/29/2016,AQS,360291014,1,1.4,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/30/2016,AQS,360291014,1,0.7,ppb,0,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
10/31/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
11/1/2016,AQS,360291014,1,1.4,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
11/2/2016,AQS,360291014,1,1.2,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
11/3/2016,AQS,360291014,1,0.6,ppb,0,BROOKSIDE TERRACE,23,96,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
11/4/2016,AQS,360291014,1,1.3,ppb,1,BROOKSIDE TERRACE,24,100,42401,Sulfur dioxide,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.99813,-78.89926
