Date,Source,Site_ID,POC,Daily_Mean_PM2.5_Concentration,UNITS,DAILY_AQI_VALUE,Site.Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
11/9/2016,AQS,360652001,3,6.3,ug/m3 LC,26,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/10/2016,AQS,360652001,3,3.7,ug/m3 LC,15,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/11/2016,AQS,360652001,3,4,ug/m3 LC,17,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/12/2016,AQS,360652001,3,4,ug/m3 LC,17,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/13/2016,AQS,360652001,3,9,ug/m3 LC,38,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/14/2016,AQS,360652001,3,12.4,ug/m3 LC,52,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/15/2016,AQS,360652001,3,11.2,ug/m3 LC,47,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/16/2016,AQS,360652001,3,10.3,ug/m3 LC,43,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/17/2016,AQS,360652001,3,10.7,ug/m3 LC,45,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/18/2016,AQS,360652001,3,12.8,ug/m3 LC,52,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/19/2016,AQS,360652001,3,5.2,ug/m3 LC,22,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/20/2016,AQS,360652001,3,0.7,ug/m3 LC,3,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/21/2016,AQS,360652001,3,2.2,ug/m3 LC,9,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/22/2016,AQS,360652001,3,3.3,ug/m3 LC,14,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/23/2016,AQS,360652001,3,3.2,ug/m3 LC,13,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/24/2016,AQS,360652001,3,4.4,ug/m3 LC,18,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/25/2016,AQS,360652001,3,8.2,ug/m3 LC,34,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/26/2016,AQS,360652001,3,5,ug/m3 LC,21,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/27/2016,AQS,360652001,3,3.9,ug/m3 LC,16,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/28/2016,AQS,360652001,3,10.5,ug/m3 LC,44,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/29/2016,AQS,360652001,3,12.4,ug/m3 LC,52,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
11/30/2016,AQS,360652001,3,8.8,ug/m3 LC,37,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/1/2016,AQS,360652001,3,4.3,ug/m3 LC,18,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/2/2016,AQS,360652001,3,8.2,ug/m3 LC,34,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/3/2016,AQS,360652001,3,4.2,ug/m3 LC,18,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/4/2016,AQS,360652001,3,3.2,ug/m3 LC,13,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/5/2016,AQS,360652001,3,7.6,ug/m3 LC,32,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/6/2016,AQS,360652001,3,8.1,ug/m3 LC,34,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/7/2016,AQS,360652001,3,9.5,ug/m3 LC,40,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/8/2016,AQS,360652001,3,6.2,ug/m3 LC,26,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/9/2016,AQS,360652001,3,4.2,ug/m3 LC,18,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/10/2016,AQS,360652001,3,5.7,ug/m3 LC,24,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/11/2016,AQS,360652001,3,7.6,ug/m3 LC,32,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/12/2016,AQS,360652001,3,9.2,ug/m3 LC,38,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/13/2016,AQS,360652001,3,8,ug/m3 LC,33,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/14/2016,AQS,360652001,3,5.9,ug/m3 LC,25,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/15/2016,AQS,360652001,3,5.4,ug/m3 LC,23,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/16/2016,AQS,360652001,3,10.5,ug/m3 LC,44,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/17/2016,AQS,360652001,3,7.2,ug/m3 LC,30,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/18/2016,AQS,360652001,3,7,ug/m3 LC,29,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/19/2016,AQS,360652001,3,10.3,ug/m3 LC,43,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/20/2016,AQS,360652001,3,12.9,ug/m3 LC,53,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/21/2016,AQS,360652001,3,10.4,ug/m3 LC,43,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/22/2016,AQS,360652001,3,17.1,ug/m3 LC,62,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/23/2016,AQS,360652001,3,7.1,ug/m3 LC,30,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/24/2016,AQS,360652001,3,7.7,ug/m3 LC,32,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/25/2016,AQS,360652001,3,6.4,ug/m3 LC,27,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/26/2016,AQS,360652001,3,6.1,ug/m3 LC,25,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/27/2016,AQS,360652001,3,7.1,ug/m3 LC,30,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/28/2016,AQS,360652001,3,6.5,ug/m3 LC,27,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/29/2016,AQS,360652001,3,9.1,ug/m3 LC,38,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/30/2016,AQS,360652001,3,6.4,ug/m3 LC,27,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
12/31/2016,AQS,360652001,3,5.9,ug/m3 LC,25,UTICA HEALTH DEPT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,46540,"Utica-Rome, NY",36,New York,65,Oneida,43.09892,-75.22506
1/1/2016,AQS,360671015,1,7.5,ug/m3 LC,31,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
1/4/2016,AQS,360671015,1,5,ug/m3 LC,21,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
1/5/2016,AQS,360671015,1,5,ug/m3 LC,21,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
1/10/2016,AQS,360671015,1,2.5,ug/m3 LC,10,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
1/13/2016,AQS,360671015,1,2.4,ug/m3 LC,10,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
1/16/2016,AQS,360671015,1,9.9,ug/m3 LC,41,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
1/19/2016,AQS,360671015,1,3.7,ug/m3 LC,15,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
1/22/2016,AQS,360671015,1,4.9,ug/m3 LC,20,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
1/25/2016,AQS,360671015,1,9.5,ug/m3 LC,40,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
1/28/2016,AQS,360671015,1,5.1,ug/m3 LC,21,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
1/31/2016,AQS,360671015,1,5.6,ug/m3 LC,23,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
2/3/2016,AQS,360671015,1,2,ug/m3 LC,8,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
2/6/2016,AQS,360671015,1,6.9,ug/m3 LC,29,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
2/12/2016,AQS,360671015,1,4.2,ug/m3 LC,18,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
2/15/2016,AQS,360671015,1,8.1,ug/m3 LC,34,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
2/18/2016,AQS,360671015,1,3.7,ug/m3 LC,15,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
2/21/2016,AQS,360671015,1,4.2,ug/m3 LC,18,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
2/24/2016,AQS,360671015,1,2.7,ug/m3 LC,11,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
2/27/2016,AQS,360671015,1,4.6,ug/m3 LC,19,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
3/1/2016,AQS,360671015,1,2.5,ug/m3 LC,10,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
3/10/2016,AQS,360671015,1,5.8,ug/m3 LC,24,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
3/13/2016,AQS,360671015,1,5.2,ug/m3 LC,22,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
3/16/2016,AQS,360671015,1,2.7,ug/m3 LC,11,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
3/19/2016,AQS,360671015,1,1.8,ug/m3 LC,8,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
3/22/2016,AQS,360671015,1,4.3,ug/m3 LC,18,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
3/25/2016,AQS,360671015,1,6.2,ug/m3 LC,26,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
3/28/2016,AQS,360671015,1,2.2,ug/m3 LC,9,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
3/31/2016,AQS,360671015,1,5.6,ug/m3 LC,23,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
4/3/2016,AQS,360671015,1,2.6,ug/m3 LC,11,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
4/6/2016,AQS,360671015,1,4.4,ug/m3 LC,18,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
4/9/2016,AQS,360671015,1,2.7,ug/m3 LC,11,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
4/12/2016,AQS,360671015,1,2.7,ug/m3 LC,11,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
4/15/2016,AQS,360671015,1,3.9,ug/m3 LC,16,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
4/18/2016,AQS,360671015,1,6.9,ug/m3 LC,29,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
4/21/2016,AQS,360671015,1,7.8,ug/m3 LC,33,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
4/24/2016,AQS,360671015,1,3.4,ug/m3 LC,14,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
4/27/2016,AQS,360671015,1,4.6,ug/m3 LC,19,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
4/30/2016,AQS,360671015,1,3.5,ug/m3 LC,15,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
5/3/2016,AQS,360671015,1,3.2,ug/m3 LC,13,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
5/9/2016,AQS,360671015,1,3.3,ug/m3 LC,14,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
5/12/2016,AQS,360671015,1,5.7,ug/m3 LC,24,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
5/15/2016,AQS,360671015,1,1.2,ug/m3 LC,5,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
5/18/2016,AQS,360671015,1,3,ug/m3 LC,13,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
5/21/2016,AQS,360671015,1,9.4,ug/m3 LC,39,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
5/24/2016,AQS,360671015,1,8.6,ug/m3 LC,36,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
5/27/2016,AQS,360671015,1,12,ug/m3 LC,50,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
5/30/2016,AQS,360671015,1,6.2,ug/m3 LC,26,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
6/2/2016,AQS,360671015,1,9.7,ug/m3 LC,40,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
6/5/2016,AQS,360671015,1,6.1,ug/m3 LC,25,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
6/8/2016,AQS,360671015,1,3,ug/m3 LC,13,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
6/11/2016,AQS,360671015,1,6.5,ug/m3 LC,27,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
6/14/2016,AQS,360671015,1,2.2,ug/m3 LC,9,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
6/17/2016,AQS,360671015,1,4.7,ug/m3 LC,20,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
6/20/2016,AQS,360671015,1,11.3,ug/m3 LC,47,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
6/23/2016,AQS,360671015,1,3.9,ug/m3 LC,16,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
6/26/2016,AQS,360671015,1,10.8,ug/m3 LC,45,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
6/29/2016,AQS,360671015,1,4.2,ug/m3 LC,18,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
7/2/2016,AQS,360671015,1,3.4,ug/m3 LC,14,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
7/5/2016,AQS,360671015,1,9,ug/m3 LC,38,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
7/8/2016,AQS,360671015,1,10.6,ug/m3 LC,44,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
7/11/2016,AQS,360671015,1,3.2,ug/m3 LC,13,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
7/14/2016,AQS,360671015,1,9.2,ug/m3 LC,38,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
7/17/2016,AQS,360671015,1,4.8,ug/m3 LC,20,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
7/20/2016,AQS,360671015,1,8,ug/m3 LC,33,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
7/23/2016,AQS,360671015,1,7.2,ug/m3 LC,30,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
7/26/2016,AQS,360671015,1,6.2,ug/m3 LC,26,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
7/29/2016,AQS,360671015,1,7.5,ug/m3 LC,31,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
8/1/2016,AQS,360671015,1,4,ug/m3 LC,17,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
8/4/2016,AQS,360671015,1,9.3,ug/m3 LC,39,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
8/7/2016,AQS,360671015,1,3.5,ug/m3 LC,15,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
8/10/2016,AQS,360671015,1,9,ug/m3 LC,38,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
8/13/2016,AQS,360671015,1,6.2,ug/m3 LC,26,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
8/16/2016,AQS,360671015,1,5.7,ug/m3 LC,24,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
8/19/2016,AQS,360671015,1,7.9,ug/m3 LC,33,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
8/22/2016,AQS,360671015,1,1.7,ug/m3 LC,7,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
8/25/2016,AQS,360671015,1,9.9,ug/m3 LC,41,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
8/28/2016,AQS,360671015,1,10.8,ug/m3 LC,45,EAST SYRACUSE,1,100,88101,PM2.5 - Local Conditions,45060,"Syracuse, NY",36,New York,67,Onondaga,43.05235,-76.05921
