Date,Source,Site ID,POC,Daily.Max.8.hour.Ozone.Concentration,UNITS,DAILY_AQI_VALUE,Site.Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/16/2016,AQS,360910004,1,0.035,ppm,32,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/17/2016,AQS,360910004,1,0.042,ppm,39,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/18/2016,AQS,360910004,1,0.038,ppm,35,STILLWATER,15,88,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/19/2016,AQS,360910004,1,0.042,ppm,39,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/20/2016,AQS,360910004,1,0.041,ppm,38,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/21/2016,AQS,360910004,1,0.044,ppm,41,STILLWATER,13,76,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/22/2016,AQS,360910004,1,0.045,ppm,42,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/23/2016,AQS,360910004,1,0.039,ppm,36,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/24/2016,AQS,360910004,1,0.049,ppm,45,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/25/2016,AQS,360910004,1,0.037,ppm,34,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/26/2016,AQS,360910004,1,0.038,ppm,35,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/27/2016,AQS,360910004,1,0.056,ppm,54,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/28/2016,AQS,360910004,1,0.036,ppm,33,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/29/2016,AQS,360910004,1,0.055,ppm,51,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/30/2016,AQS,360910004,1,0.055,ppm,51,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
3/31/2016,AQS,360910004,1,0.052,ppm,48,STILLWATER,13,76,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/1/2016,AQS,360910004,1,0.04,ppm,37,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/2/2016,AQS,360910004,1,0.045,ppm,42,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/3/2016,AQS,360910004,1,0.04,ppm,37,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/5/2016,AQS,360910004,1,0.044,ppm,41,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/6/2016,AQS,360910004,1,0.046,ppm,43,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/7/2016,AQS,360910004,1,0.046,ppm,43,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/12/2016,AQS,360910004,1,0.037,ppm,34,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/13/2016,AQS,360910004,1,0.039,ppm,36,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/14/2016,AQS,360910004,1,0.044,ppm,41,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/15/2016,AQS,360910004,1,0.047,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/16/2016,AQS,360910004,1,0.048,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/17/2016,AQS,360910004,1,0.056,ppm,54,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/18/2016,AQS,360910004,1,0.057,ppm,58,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/19/2016,AQS,360910004,1,0.048,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/20/2016,AQS,360910004,1,0.049,ppm,45,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/21/2016,AQS,360910004,1,0.066,ppm,87,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/22/2016,AQS,360910004,1,0.059,ppm,64,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/23/2016,AQS,360910004,1,0.042,ppm,39,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/24/2016,AQS,360910004,1,0.047,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/25/2016,AQS,360910004,1,0.044,ppm,41,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/26/2016,AQS,360910004,1,0.034,ppm,31,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/27/2016,AQS,360910004,1,0.048,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/28/2016,AQS,360910004,1,0.046,ppm,43,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/29/2016,AQS,360910004,1,0.049,ppm,45,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
4/30/2016,AQS,360910004,1,0.052,ppm,48,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/1/2016,AQS,360910004,1,0.036,ppm,33,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/2/2016,AQS,360910004,1,0.026,ppm,24,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/3/2016,AQS,360910004,1,0.036,ppm,33,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/4/2016,AQS,360910004,1,0.031,ppm,29,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/5/2016,AQS,360910004,1,0.032,ppm,30,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/6/2016,AQS,360910004,1,0.04,ppm,37,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/7/2016,AQS,360910004,1,0.039,ppm,36,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/8/2016,AQS,360910004,1,0.038,ppm,35,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/9/2016,AQS,360910004,1,0.043,ppm,40,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/10/2016,AQS,360910004,1,0.045,ppm,42,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/11/2016,AQS,360910004,1,0.048,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/12/2016,AQS,360910004,1,0.062,ppm,74,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/13/2016,AQS,360910004,1,0.042,ppm,39,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/14/2016,AQS,360910004,1,0.047,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/15/2016,AQS,360910004,1,0.031,ppm,29,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/16/2016,AQS,360910004,1,0.042,ppm,39,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/17/2016,AQS,360910004,1,0.048,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/18/2016,AQS,360910004,1,0.04,ppm,37,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/19/2016,AQS,360910004,1,0.044,ppm,41,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/20/2016,AQS,360910004,1,0.046,ppm,43,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/21/2016,AQS,360910004,1,0.05,ppm,46,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/22/2016,AQS,360910004,1,0.043,ppm,40,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/23/2016,AQS,360910004,1,0.055,ppm,51,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/24/2016,AQS,360910004,1,0.032,ppm,30,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/25/2016,AQS,360910004,1,0.076,ppm,119,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/26/2016,AQS,360910004,1,0.071,ppm,101,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/27/2016,AQS,360910004,1,0.072,ppm,105,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/28/2016,AQS,360910004,1,0.059,ppm,64,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/29/2016,AQS,360910004,1,0.049,ppm,45,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/30/2016,AQS,360910004,1,0.044,ppm,41,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
5/31/2016,AQS,360910004,1,0.051,ppm,47,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/1/2016,AQS,360910004,1,0.051,ppm,47,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/2/2016,AQS,360910004,1,0.054,ppm,50,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/3/2016,AQS,360910004,1,0.046,ppm,43,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/4/2016,AQS,360910004,1,0.052,ppm,48,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/5/2016,AQS,360910004,1,0.035,ppm,32,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/6/2016,AQS,360910004,1,0.047,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/7/2016,AQS,360910004,1,0.048,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/8/2016,AQS,360910004,1,0.025,ppm,23,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/9/2016,AQS,360910004,1,0.038,ppm,35,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/10/2016,AQS,360910004,1,0.032,ppm,30,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/11/2016,AQS,360910004,1,0.027,ppm,25,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/12/2016,AQS,360910004,1,0.027,ppm,25,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/13/2016,AQS,360910004,1,0.022,ppm,20,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/14/2016,AQS,360910004,1,0.03,ppm,28,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/15/2016,AQS,360910004,1,0.035,ppm,32,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/16/2016,AQS,360910004,1,0.039,ppm,36,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/17/2016,AQS,360910004,1,0.039,ppm,36,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/18/2016,AQS,360910004,1,0.048,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/19/2016,AQS,360910004,1,0.052,ppm,48,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/20/2016,AQS,360910004,1,0.067,ppm,90,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/21/2016,AQS,360910004,1,0.038,ppm,35,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/22/2016,AQS,360910004,1,0.036,ppm,33,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/23/2016,AQS,360910004,1,0.048,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/24/2016,AQS,360910004,1,0.041,ppm,38,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/25/2016,AQS,360910004,1,0.058,ppm,61,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/26/2016,AQS,360910004,1,0.065,ppm,84,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/27/2016,AQS,360910004,1,0.054,ppm,50,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/28/2016,AQS,360910004,1,0.049,ppm,45,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/29/2016,AQS,360910004,1,0.034,ppm,31,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
6/30/2016,AQS,360910004,1,0.046,ppm,43,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/1/2016,AQS,360910004,1,0.056,ppm,54,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/2/2016,AQS,360910004,1,0.03,ppm,28,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/3/2016,AQS,360910004,1,0.036,ppm,33,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/4/2016,AQS,360910004,1,0.047,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/5/2016,AQS,360910004,1,0.048,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/6/2016,AQS,360910004,1,0.053,ppm,49,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/7/2016,AQS,360910004,1,0.056,ppm,54,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/8/2016,AQS,360910004,1,0.033,ppm,31,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/9/2016,AQS,360910004,1,0.018,ppm,17,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/10/2016,AQS,360910004,1,0.022,ppm,20,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/11/2016,AQS,360910004,1,0.031,ppm,29,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/12/2016,AQS,360910004,1,0.052,ppm,48,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/13/2016,AQS,360910004,1,0.057,ppm,58,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/14/2016,AQS,360910004,1,0.041,ppm,38,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/15/2016,AQS,360910004,1,0.046,ppm,43,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/16/2016,AQS,360910004,1,0.027,ppm,25,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/17/2016,AQS,360910004,1,0.035,ppm,32,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/18/2016,AQS,360910004,1,0.044,ppm,41,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/19/2016,AQS,360910004,1,0.026,ppm,24,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/20/2016,AQS,360910004,1,0.03,ppm,28,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/21/2016,AQS,360910004,1,0.048,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/22/2016,AQS,360910004,1,0.056,ppm,54,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/23/2016,AQS,360910004,1,0.034,ppm,31,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/24/2016,AQS,360910004,1,0.027,ppm,25,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/25/2016,AQS,360910004,1,0.047,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/26/2016,AQS,360910004,1,0.025,ppm,23,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/27/2016,AQS,360910004,1,0.041,ppm,38,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/28/2016,AQS,360910004,1,0.047,ppm,44,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/29/2016,AQS,360910004,1,0.033,ppm,31,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/30/2016,AQS,360910004,1,0.029,ppm,27,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
7/31/2016,AQS,360910004,1,0.015,ppm,14,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/1/2016,AQS,360910004,1,0.026,ppm,24,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/2/2016,AQS,360910004,1,0.022,ppm,20,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/3/2016,AQS,360910004,1,0.041,ppm,38,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/4/2016,AQS,360910004,1,0.053,ppm,49,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/5/2016,AQS,360910004,1,0.053,ppm,49,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/6/2016,AQS,360910004,1,0.039,ppm,36,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/7/2016,AQS,360910004,1,0.025,ppm,23,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/8/2016,AQS,360910004,1,0.027,ppm,25,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/9/2016,AQS,360910004,1,0.051,ppm,47,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/10/2016,AQS,360910004,1,0.028,ppm,26,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/11/2016,AQS,360910004,1,0.058,ppm,61,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/12/2016,AQS,360910004,1,0.036,ppm,33,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/13/2016,AQS,360910004,1,0.033,ppm,31,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/14/2016,AQS,360910004,1,0.03,ppm,28,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/15/2016,AQS,360910004,1,0.027,ppm,25,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/16/2016,AQS,360910004,1,0.048,ppm,44,STILLWATER,15,88,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/17/2016,AQS,360910004,1,0.03,ppm,28,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
8/18/2016,AQS,360910004,1,0.036,ppm,33,STILLWATER,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,91,Saratoga,43.01209,-73.6489
